id,state,county,balance
41015,Oregon,CURRY COUNTY,106071.4983
41017,Oregon,DESCHUTES COUNTY,36576.81607
41019,Oregon,DOUGLAS COUNTY,446785.4599
41021,Oregon,GILLIAM COUNTY,-740.0705261
41023,Oregon,GRANT COUNTY,67645.42635
41025,Oregon,HARNEY COUNTY,94814.49756
41027,Oregon,HOOD RIVER COUNTY,-132.6127421
41029,Oregon,JACKSON COUNTY,436863.1374
41031,Oregon,JEFFERSON COUNTY,167339.6968
41033,Oregon,JOSEPHINE COUNTY,-35875.19666
41035,Oregon,KLAMATH COUNTY,9088.070777
41037,Oregon,LAKE COUNTY,16097.91611
41039,Oregon,LANE COUNTY,1416598.249
41041,Oregon,LINCOLN COUNTY,1154352.697
41043,Oregon,LINN COUNTY,379197.1914
41045,Oregon,MALHEUR COUNTY,67636.25242
41047,Oregon,MARION COUNTY,1095741.356
41049,Oregon,MORROW COUNTY,41993.74886
41051,Oregon,MULTNOMAH COUNTY,926434.7146
41053,Oregon,POLK COUNTY,248520.4861
41055,Oregon,SHERMAN COUNTY,-61.64443995
41057,Oregon,TILLAMOOK COUNTY,1081803.18
41059,Oregon,UMATILLA COUNTY,122530.946
41061,Oregon,UNION COUNTY,85524.28012
41063,Oregon,WALLOWA COUNTY,45078.58763
41065,Oregon,WASCO COUNTY,30520.87324
41067,Oregon,WASHINGTON COUNTY,1302666.928
41069,Oregon,WHEELER COUNTY,10283.74969
41071,Oregon,YAMHILL COUNTY,328733.9701
42001,Pennsylvania,ADAMS COUNTY,312666.4847
42003,Pennsylvania,ALLEGHENY COUNTY,58200.77234
42005,Pennsylvania,ARMSTRONG COUNTY,-73523.38251
42007,Pennsylvania,BEAVER COUNTY,112451.6815
42009,Pennsylvania,BEDFORD COUNTY,69137.27106
42011,Pennsylvania,BERKS COUNTY,1090323.669
42013,Pennsylvania,BLAIR COUNTY,603350.1236
42015,Pennsylvania,BRADFORD COUNTY,-91727.17228
42017,Pennsylvania,BUCKS COUNTY,-2072910.992
42019,Pennsylvania,BUTLER COUNTY,167923.7774
42021,Pennsylvania,CAMBRIA COUNTY,891328.3113
42023,Pennsylvania,CAMERON COUNTY,122419.43
42025,Pennsylvania,CARBON COUNTY,288575.0534
42027,Pennsylvania,CENTRE COUNTY,224761.4074
42029,Pennsylvania,CHESTER COUNTY,938494.6349
42031,Pennsylvania,CLARION COUNTY,15579.44455
42033,Pennsylvania,CLEARFIELD COUNTY,245689.4893
42035,Pennsylvania,CLINTON COUNTY,493021.2331
42037,Pennsylvania,COLUMBIA COUNTY,452377.6363
42039,Pennsylvania,CRAWFORD COUNTY,39017.79337
42041,Pennsylvania,CUMBERLAND COUNTY,688207.7454
42043,Pennsylvania,DAUPHIN COUNTY,2831937.655
42045,Pennsylvania,DELAWARE COUNTY,1277945.269
42047,Pennsylvania,ELK COUNTY,74437.12305
42049,Pennsylvania,ERIE COUNTY,-28264.10368
42051,Pennsylvania,FAYETTE COUNTY,65581.96659
42053,Pennsylvania,FOREST COUNTY,14986.16502
42055,Pennsylvania,FRANKLIN COUNTY,200843.3424
42057,Pennsylvania,FULTON COUNTY,9652.53059
42059,Pennsylvania,GREENE COUNTY,-34256.21659
42061,Pennsylvania,HUNTINGDON COUNTY,132559.9812
42063,Pennsylvania,INDIANA COUNTY,212005.0246
42065,Pennsylvania,JEFFERSON COUNTY,22188.59702
42067,Pennsylvania,JUNIATA COUNTY,86875.22063
42069,Pennsylvania,LACKAWANNA COUNTY,875671.8759
42071,Pennsylvania,LANCASTER COUNTY,-252651.0174
42073,Pennsylvania,LAWRENCE COUNTY,-218372.0039
42075,Pennsylvania,LEBANON COUNTY,300794.3769
42077,Pennsylvania,LEHIGH COUNTY,630578.7008
42079,Pennsylvania,LUZERNE COUNTY,404890.3954
42081,Pennsylvania,LYCOMING COUNTY,434911.608
42083,Pennsylvania,MCKEAN COUNTY,69585.72404
42085,Pennsylvania,MERCER COUNTY,-86812.16634
42087,Pennsylvania,MIFFLIN COUNTY,377038.039
42089,Pennsylvania,MONROE COUNTY,270395.5958
42091,Pennsylvania,MONTGOMERY COUNTY,-4768074.122
42093,Pennsylvania,MONTOUR COUNTY,123975.2668
42095,Pennsylvania,NORTHAMPTON COUNTY,570646.452
42097,Pennsylvania,NORTHUMBERLAND COUNTY,512527.4773
42099,Pennsylvania,PERRY COUNTY,226864.67
42101,Pennsylvania,PHILADELPHIA COUNTY,-2130456.447
42103,Pennsylvania,PIKE COUNTY,74650.14885
42105,Pennsylvania,POTTER COUNTY,118388.2495
42107,Pennsylvania,SCHUYLKILL COUNTY,758043.3477
42109,Pennsylvania,SNYDER COUNTY,237963.0707
42111,Pennsylvania,SOMERSET COUNTY,164549.4285
42113,Pennsylvania,SULLIVAN COUNTY,42656.19997
42115,Pennsylvania,SUSQUEHANNA COUNTY,237580.4224
42117,Pennsylvania,TIOGA COUNTY,112593.4525
42119,Pennsylvania,UNION COUNTY,334781.0068
42121,Pennsylvania,VENANGO COUNTY,23077.87938
42123,Pennsylvania,WARREN COUNTY,45051.05655
42125,Pennsylvania,WASHINGTON COUNTY,98658.24794
42127,Pennsylvania,WAYNE COUNTY,153911.1285
42129,Pennsylvania,WESTMORELAND COUNTY,496423.5329
42131,Pennsylvania,WYOMING COUNTY,-111963.1055
42133,Pennsylvania,YORK COUNTY,366383.5724
44001,Rhode Island,BRISTOL COUNTY,2081853.516
44003,Rhode Island,KENT COUNTY,1908279.565
44005,Rhode Island,NEWPORT COUNTY,3733042.223
44007,Rhode Island,PROVIDENCE COUNTY,334129.9271
44009,Rhode Island,WASHINGTON COUNTY,5773916.746
45001,South Carolina,ABBEVILLE COUNTY,-7264.557257
45003,South Carolina,AIKEN COUNTY,-92281.58848
45005,South Carolina,ALLENDALE COUNTY,1314.009964
45007,South Carolina,ANDERSON COUNTY,-15053.91147
45009,South Carolina,BAMBERG COUNTY,23588.8374
45011,South Carolina,BARNWELL COUNTY,-10553.584
45013,South Carolina,BEAUFORT COUNTY,-11346844.96
45015,South Carolina,BERKELEY COUNTY,-289919.4436
45017,South Carolina,CALHOUN COUNTY,3052.026932
45019,South Carolina,CHARLESTON COUNTY,-52068617.24
45021,South Carolina,CHEROKEE COUNTY,-1277.973799
45023,South Carolina,CHESTER COUNTY,12963.43745
45025,South Carolina,CHESTERFIELD COUNTY,6546.019271
45027,South Carolina,CLARENDON COUNTY,36450.51793
45029,South Carolina,COLLETON COUNTY,1878202.795
45031,South Carolina,DARLINGTON COUNTY,5284.661755
45033,South Carolina,DILLON COUNTY,16308.46463
45035,South Carolina,DORCHESTER COUNTY,-313595.5712
45037,South Carolina,EDGEFIELD COUNTY,-15984.37196
45039,South Carolina,FAIRFIELD COUNTY,-4690.39709
45041,South Carolina,FLORENCE COUNTY,-303039.1685
45043,South Carolina,GEORGETOWN COUNTY,-5538016.239
45045,South Carolina,GREENVILLE COUNTY,94877.81286
45047,South Carolina,GREENWOOD COUNTY,785.437671
45049,South Carolina,HAMPTON COUNTY,-33900.99515
45051,South Carolina,HORRY COUNTY,-23626423.34
45053,South Carolina,JASPER COUNTY,97779.03971
45055,South Carolina,KERSHAW COUNTY,198009.4793
45057,South Carolina,LANCASTER COUNTY,-37832.26275
45059,South Carolina,LAURENS COUNTY,4619.005995
45061,South Carolina,LEE COUNTY,-5493.129589
45063,South Carolina,LEXINGTON COUNTY,286013.2803
45067,South Carolina,MARION COUNTY,-49627.91263
45069,South Carolina,MARLBORO COUNTY,13837.46008
45065,South Carolina,MCCORMICK COUNTY,-139898.2543
45071,South Carolina,NEWBERRY COUNTY,-3256.379017
45073,South Carolina,OCONEE COUNTY,-7954.138103
45075,South Carolina,ORANGEBURG COUNTY,14296.71544
45077,South Carolina,PICKENS COUNTY,20767.48675
45079,South Carolina,RICHLAND COUNTY,218445.9156
45081,South Carolina,SALUDA COUNTY,22830.1018
45083,South Carolina,SPARTANBURG COUNTY,-52589.96995
45085,South Carolina,SUMTER COUNTY,72304.94829
45087,South Carolina,UNION COUNTY,-190.7009892
45089,South Carolina,WILLIAMSBURG COUNTY,20751.01714
45091,South Carolina,YORK COUNTY,3440.411312
46003,South Dakota,AURORA COUNTY,2632.762237
46005,South Dakota,BEADLE COUNTY,2838.801545
46009,South Dakota,BON HOMME COUNTY,-146.6160052
46011,South Dakota,BROOKINGS COUNTY,21845.12882
46013,South Dakota,BROWN COUNTY,158479.7054
46019,South Dakota,BUTTE COUNTY,-2186.726202
46023,South Dakota,CHARLES MIX COUNTY,-2086.484978
46025,South Dakota,CLARK COUNTY,4887.709187
46027,South Dakota,CLAY COUNTY,4102.166041
46029,South Dakota,CODINGTON COUNTY,81303.70631
46033,South Dakota,CUSTER COUNTY,30000.8562
46035,South Dakota,DAVISON COUNTY,-3353.911175
46037,South Dakota,DAY COUNTY,29093.86826
46039,South Dakota,DEUEL COUNTY,3198.4872
46041,South Dakota,DEWEY COUNTY,572.4614598
46045,South Dakota,EDMUNDS COUNTY,316.3248717
46047,South Dakota,FALL RIVER COUNTY,13298.8054
46049,South Dakota,FAULK COUNTY,291.1858554
46051,South Dakota,GRANT COUNTY,18747.69599
46053,South Dakota,GREGORY COUNTY,-23.78636086
46055,South Dakota,HAAKON COUNTY,4480.535195
46057,South Dakota,HAMLIN COUNTY,15415.85949
46059,South Dakota,HAND COUNTY,3420.485655
46061,South Dakota,HANSON COUNTY,5012.164336
46065,South Dakota,HUGHES COUNTY,-68497.20195
46067,South Dakota,HUTCHINSON COUNTY,834.0155464
46073,South Dakota,JERAULD COUNTY,300.9618415
46077,South Dakota,KINGSBURY COUNTY,777.2149914
46079,South Dakota,LAKE COUNTY,62659.92197
46081,South Dakota,LAWRENCE COUNTY,96278.58734
46083,South Dakota,LINCOLN COUNTY,48687.42016
46085,South Dakota,LYMAN COUNTY,13641.51236
46091,South Dakota,MARSHALL COUNTY,-2458.913728
46087,South Dakota,MCCOOK COUNTY,6516.533811
46089,South Dakota,MCPHERSON COUNTY,451.2692848
46093,South Dakota,MEADE COUNTY,100142.1209
46097,South Dakota,MINER COUNTY,-6.869005469
46099,South Dakota,MINNEHAHA COUNTY,920519.2967
46101,South Dakota,MOODY COUNTY,24971.06196
46103,South Dakota,PENNINGTON COUNTY,214496.9008
46109,South Dakota,ROBERTS COUNTY,33850.64044
46111,South Dakota,SANBORN COUNTY,834.3681292
46115,South Dakota,SPINK COUNTY,18427.63401
46117,South Dakota,STANLEY COUNTY,-1010828.264
46119,South Dakota,SULLY COUNTY,57.52958105
46121,South Dakota,TODD COUNTY,3801.39075
46123,South Dakota,TRIPP COUNTY,1033.323227
46125,South Dakota,TURNER COUNTY,-6561.465732
46127,South Dakota,UNION COUNTY,25592.34608
46129,South Dakota,WALWORTH COUNTY,936.5911317
46135,South Dakota,YANKTON COUNTY,-14403.14087
46137,South Dakota,ZIEBACH COUNTY,6.861807121
47001,Tennessee,ANDERSON COUNTY,-287668.1647
47003,Tennessee,BEDFORD COUNTY,-36859.68999
47005,Tennessee,BENTON COUNTY,7997.977352
47007,Tennessee,BLEDSOE COUNTY,3677.593178
47009,Tennessee,BLOUNT COUNTY,-54856.39507
47011,Tennessee,BRADLEY COUNTY,82786.15253
47013,Tennessee,CAMPBELL COUNTY,23027.48837
47015,Tennessee,CANNON COUNTY,26952.81138
47017,Tennessee,CARROLL COUNTY,42436.6515
47019,Tennessee,CARTER COUNTY,76911.40994
47021,Tennessee,CHEATHAM COUNTY,-557284.9448
47023,Tennessee,CHESTER COUNTY,-1964.348234
47025,Tennessee,CLAIBORNE COUNTY,7393.395732
47027,Tennessee,CLAY COUNTY,-227560.3443
47029,Tennessee,COCKE COUNTY,50072.25317
47031,Tennessee,COFFEE COUNTY,47257.6104
47033,Tennessee,CROCKETT COUNTY,6435.666577
47035,Tennessee,CUMBERLAND COUNTY,1941.967392
47037,Tennessee,DAVIDSON COUNTY,-702047.5255
47039,Tennessee,DECATUR COUNTY,-168165.8975
47041,Tennessee,DEKALB COUNTY,9369.780237
47043,Tennessee,DICKSON COUNTY,4933.529347
47045,Tennessee,DYER COUNTY,132014.4567
47047,Tennessee,FAYETTE COUNTY,-32498.46978
47049,Tennessee,FENTRESS COUNTY,560.7227558
47051,Tennessee,FRANKLIN COUNTY,4263.049394
47053,Tennessee,GIBSON COUNTY,71113.20118
47055,Tennessee,GILES COUNTY,109060.6187
47057,Tennessee,GRAINGER COUNTY,-1704.375013
47059,Tennessee,GREENE COUNTY,29595.00994
47061,Tennessee,GRUNDY COUNTY,-812.7112728
47063,Tennessee,HAMBLEN COUNTY,108944.667
47065,Tennessee,HAMILTON COUNTY,389909.1814
47067,Tennessee,HANCOCK COUNTY,4976.814914
47069,Tennessee,HARDEMAN COUNTY,-5637.770541
47071,Tennessee,HARDIN COUNTY,6184.733672
47073,Tennessee,HAWKINS COUNTY,9828.271527
47075,Tennessee,HAYWOOD COUNTY,51609.94743
47077,Tennessee,HENDERSON COUNTY,3988.651962
47079,Tennessee,HENRY COUNTY,38280.78561
47081,Tennessee,HICKMAN COUNTY,62112.27647
47083,Tennessee,HOUSTON COUNTY,46808.35784
47085,Tennessee,HUMPHREYS COUNTY,67001.73328
47087,Tennessee,JACKSON COUNTY,-93797.35839
47089,Tennessee,JEFFERSON COUNTY,42013.2083
47091,Tennessee,JOHNSON COUNTY,-16128.26927
47093,Tennessee,KNOX COUNTY,-134027.1435
47095,Tennessee,LAKE COUNTY,139.0575073
47097,Tennessee,LAUDERDALE COUNTY,49390.5297
47099,Tennessee,LAWRENCE COUNTY,-15988.90701
47101,Tennessee,LEWIS COUNTY,-1193.080579
47103,Tennessee,LINCOLN COUNTY,23321.1245
47105,Tennessee,LOUDON COUNTY,-50782.15844
47111,Tennessee,MACON COUNTY,21791.41051
47113,Tennessee,MADISON COUNTY,48701.73601
47115,Tennessee,MARION COUNTY,-2547.117946
47117,Tennessee,MARSHALL COUNTY,17591.74145
47119,Tennessee,MAURY COUNTY,-34402.30428
47107,Tennessee,MCMINN COUNTY,15909.56013
47109,Tennessee,MCNAIRY COUNTY,28026.54196
47121,Tennessee,MEIGS COUNTY,8667.267112
47123,Tennessee,MONROE COUNTY,16788.78603
47125,Tennessee,MONTGOMERY COUNTY,31124.87088
47127,Tennessee,MOORE COUNTY,18233.78958
47129,Tennessee,MORGAN COUNTY,-6561.454505
47131,Tennessee,OBION COUNTY,86176.14336
47133,Tennessee,OVERTON COUNTY,-4829.659469
47135,Tennessee,PERRY COUNTY,-24962.19485
47137,Tennessee,PICKETT COUNTY,430.8572378
47139,Tennessee,POLK COUNTY,-42233.91756
47141,Tennessee,PUTNAM COUNTY,-14842.64108
47143,Tennessee,RHEA COUNTY,2624.159559
47145,Tennessee,ROANE COUNTY,53122.81028
47147,Tennessee,ROBERTSON COUNTY,-19479.12548
47149,Tennessee,RUTHERFORD COUNTY,-77262.09285
47151,Tennessee,SCOTT COUNTY,10896.51887
47153,Tennessee,SEQUATCHIE COUNTY,3126.870964
47155,Tennessee,SEVIER COUNTY,58641.38099
47157,Tennessee,SHELBY COUNTY,-42137.22844
47159,Tennessee,SMITH COUNTY,1240.942472
47161,Tennessee,STEWART COUNTY,3652.399236
47163,Tennessee,SULLIVAN COUNTY,52514.56515
47165,Tennessee,SUMNER COUNTY,-453580.8235
47167,Tennessee,TIPTON COUNTY,69422.12653
47169,Tennessee,TROUSDALE COUNTY,-52376.37637
47171,Tennessee,UNICOI COUNTY,11114.87552
47173,Tennessee,UNION COUNTY,-1618.992366
47175,Tennessee,VAN BUREN COUNTY,8235.996563
47177,Tennessee,WARREN COUNTY,-34586.92511
47179,Tennessee,WASHINGTON COUNTY,169842.8163
47181,Tennessee,WAYNE COUNTY,-38227.71301
47183,Tennessee,WEAKLEY COUNTY,2682.599494
47185,Tennessee,WHITE COUNTY,-55298.82265
47187,Tennessee,WILLIAMSON COUNTY,-261856.9382
47189,Tennessee,WILSON COUNTY,-159013.1397
48001,Texas,ANDERSON COUNTY,-1843.318204
48003,Texas,ANDREWS COUNTY,37.38936471
48005,Texas,ANGELINA COUNTY,144072.9136
48007,Texas,ARANSAS COUNTY,51229.03704
48009,Texas,ARCHER COUNTY,-1418.26482
48013,Texas,ATASCOSA COUNTY,84204.55192
48015,Texas,AUSTIN COUNTY,-55463.23429
48017,Texas,BAILEY COUNTY,10961.69265
48019,Texas,BANDERA COUNTY,154741.6266
48021,Texas,BASTROP COUNTY,59071.93611
48023,Texas,BAYLOR COUNTY,7812.644954
48025,Texas,BEE COUNTY,105258.3538
48027,Texas,BELL COUNTY,66755.43041
48029,Texas,BEXAR COUNTY,407884.7959
48031,Texas,BLANCO COUNTY,-6975.529625
48035,Texas,BOSQUE COUNTY,20590.64769
48037,Texas,BOWIE COUNTY,145736.8341
48039,Texas,BRAZORIA COUNTY,-12010899.32
48041,Texas,BRAZOS COUNTY,138201.0364
48043,Texas,BREWSTER COUNTY,206026.6814
48047,Texas,BROOKS COUNTY,113628.1302
48049,Texas,BROWN COUNTY,185511.8037
48051,Texas,BURLESON COUNTY,62792.78525
48053,Texas,BURNET COUNTY,-796508.535
48055,Texas,CALDWELL COUNTY,-58144.37961
48057,Texas,CALHOUN COUNTY,-319435.6817
48059,Texas,CALLAHAN COUNTY,2054.412199
48061,Texas,CAMERON COUNTY,1002917.501
48063,Texas,CAMP COUNTY,8594.72037
48065,Texas,CARSON COUNTY,16771.38446
48067,Texas,CASS COUNTY,16562.06629
48069,Texas,CASTRO COUNTY,2800.180903
48071,Texas,CHAMBERS COUNTY,-376934.717
48073,Texas,CHEROKEE COUNTY,68746.12457
48075,Texas,CHILDRESS COUNTY,394.760597
48077,Texas,CLAY COUNTY,16160.61367
48081,Texas,COKE COUNTY,634.4827989
48083,Texas,COLEMAN COUNTY,7418.641264
48085,Texas,COLLIN COUNTY,-222416.4987
48087,Texas,COLLINGSWORTH COUNTY,8732.440578
48089,Texas,COLORADO COUNTY,73859.0886
48091,Texas,COMAL COUNTY,-383821.548
48093,Texas,COMANCHE COUNTY,13459.54414
48095,Texas,CONCHO COUNTY,-757.2839903
48097,Texas,COOKE COUNTY,156844.6291
48099,Texas,CORYELL COUNTY,2527.910441
48105,Texas,CROCKETT COUNTY,47842.75397
48107,Texas,CROSBY COUNTY,19685.12555
48109,Texas,CULBERSON COUNTY,20166.02165
48111,Texas,DALLAM COUNTY,8852.093243
48113,Texas,DALLAS COUNTY,830764.4579
48115,Texas,DAWSON COUNTY,5800.314244
48117,Texas,DEAF SMITH COUNTY,6030.315349
48121,Texas,DENTON COUNTY,35901.94704
48123,Texas,DEWITT COUNTY,49794.97917
48127,Texas,DIMMIT COUNTY,49365.38738
48129,Texas,DONLEY COUNTY,8113.662735
48131,Texas,DUVAL COUNTY,29434.57559
48133,Texas,EASTLAND COUNTY,108183.3037
48135,Texas,ECTOR COUNTY,987502.4171
48137,Texas,EDWARDS COUNTY,28.20970953
48141,Texas,EL PASO COUNTY,559298.8484
48139,Texas,ELLIS COUNTY,-191636.0485
48143,Texas,ERATH COUNTY,22959.08787
48145,Texas,FALLS COUNTY,3413.055268
48147,Texas,FANNIN COUNTY,65042.65577
48149,Texas,FAYETTE COUNTY,32893.72878
48151,Texas,FISHER COUNTY,1681.587149
48153,Texas,FLOYD COUNTY,1881.374456
48155,Texas,FOARD COUNTY,-4749.9126
48157,Texas,FORT BEND COUNTY,-13797918.57
48159,Texas,FRANKLIN COUNTY,6552.933234
48161,Texas,FREESTONE COUNTY,6976.434011
48163,Texas,FRIO COUNTY,9008.915176
48165,Texas,GAINES COUNTY,25012.62133
48167,Texas,GALVESTON COUNTY,-13388104.29
48171,Texas,GILLESPIE COUNTY,-5415.425598
48175,Texas,GOLIAD COUNTY,14543.3475
48177,Texas,GONZALES COUNTY,106769.2955
48179,Texas,GRAY COUNTY,11381.60459
48181,Texas,GRAYSON COUNTY,193937.0968
48183,Texas,GREGG COUNTY,170978.9749
48185,Texas,GRIMES COUNTY,92976.88114
48187,Texas,GUADALUPE COUNTY,915115.6174
48189,Texas,HALE COUNTY,83608.71307
48191,Texas,HALL COUNTY,6497.766772
48193,Texas,HAMILTON COUNTY,3198.684658
48195,Texas,HANSFORD COUNTY,2730.200698
48197,Texas,HARDEMAN COUNTY,3087.856675
48199,Texas,HARDIN COUNTY,-22589.23676
48201,Texas,HARRIS COUNTY,-85505953.38
48203,Texas,HARRISON COUNTY,-26393.46382
48205,Texas,HARTLEY COUNTY,59.6346424
48207,Texas,HASKELL COUNTY,31259.20614
48209,Texas,HAYS COUNTY,-160830.8915
48213,Texas,HENDERSON COUNTY,-78894.3403
48215,Texas,HIDALGO COUNTY,1008504.137
48217,Texas,HILL COUNTY,5155.003089
48219,Texas,HOCKLEY COUNTY,47498.74572
48221,Texas,HOOD COUNTY,-263060.8762
48223,Texas,HOPKINS COUNTY,33605.05321
48225,Texas,HOUSTON COUNTY,22152.36521
48227,Texas,HOWARD COUNTY,42415.90097
48229,Texas,HUDSPETH COUNTY,92199.39916
48231,Texas,HUNT COUNTY,31742.59794
48233,Texas,HUTCHINSON COUNTY,6529.564536
48235,Texas,IRION COUNTY,5674.039979
48237,Texas,JACK COUNTY,-4482.402166
48239,Texas,JACKSON COUNTY,115833.6459
48241,Texas,JASPER COUNTY,-6940.337215
48243,Texas,JEFF DAVIS COUNTY,-328.4067146
48245,Texas,JEFFERSON COUNTY,-8316615.091
48247,Texas,JIM HOGG COUNTY,26388.48075
48249,Texas,JIM WELLS COUNTY,203812.099
48251,Texas,JOHNSON COUNTY,-23698.91346
48253,Texas,JONES COUNTY,104731.06
48255,Texas,KARNES COUNTY,14973.73351
48257,Texas,KAUFMAN COUNTY,-66468.90536
48259,Texas,KENDALL COUNTY,-5457.008383
48261,Texas,KENEDY COUNTY,2814.206686
48263,Texas,KENT COUNTY,221.4634131
48265,Texas,KERR COUNTY,47970.44065
48267,Texas,KIMBLE COUNTY,39653.90531
48271,Texas,KINNEY COUNTY,-1287.962219
48273,Texas,KLEBERG COUNTY,132177.3052
48275,Texas,KNOX COUNTY,419.3023262
48283,Texas,LA SALLE COUNTY,7950.515739
48277,Texas,LAMAR COUNTY,52839.5713
48279,Texas,LAMB COUNTY,29769.92494
48281,Texas,LAMPASAS COUNTY,13294.5573
48285,Texas,LAVACA COUNTY,79091.56034
48287,Texas,LEE COUNTY,8174.166768
48289,Texas,LEON COUNTY,-2007.852919
48291,Texas,LIBERTY COUNTY,166624.203
48293,Texas,LIMESTONE COUNTY,29371.34715
48295,Texas,LIPSCOMB COUNTY,25194.28179
48297,Texas,LIVE OAK COUNTY,47860.65595
48299,Texas,LLANO COUNTY,-3835951.677
48303,Texas,LUBBOCK COUNTY,1612377.47
48313,Texas,MADISON COUNTY,54295.01196
48315,Texas,MARION COUNTY,707.7457148
48317,Texas,MARTIN COUNTY,28750.64578
48319,Texas,MASON COUNTY,8926.973431
48321,Texas,MATAGORDA COUNTY,643571.6251
48323,Texas,MAVERICK COUNTY,123506.6043
48307,Texas,MCCULLOCH COUNTY,17353.12232
48309,Texas,MCLENNAN COUNTY,156539.3744
48311,Texas,MCMULLEN COUNTY,10064.82632
48325,Texas,MEDINA COUNTY,154100.2979
48327,Texas,MENARD COUNTY,43501.04805
48329,Texas,MIDLAND COUNTY,877121.8025
48331,Texas,MILAM COUNTY,2593.653454
48335,Texas,MITCHELL COUNTY,1728.72757
48337,Texas,MONTAGUE COUNTY,40640.14125
48339,Texas,MONTGOMERY COUNTY,-3170383.963
48341,Texas,MOORE COUNTY,10825.82739
48343,Texas,MORRIS COUNTY,15217.3213
48347,Texas,NACOGDOCHES COUNTY,107715.2538
48349,Texas,NAVARRO COUNTY,90796.68412
48351,Texas,NEWTON COUNTY,53858.73442
48353,Texas,NOLAN COUNTY,102165.2861
48355,Texas,NUECES COUNTY,2838350.153
48361,Texas,ORANGE COUNTY,-4808862.059
48363,Texas,PALO PINTO COUNTY,47691.4371
48365,Texas,PANOLA COUNTY,336.4685044
48367,Texas,PARKER COUNTY,100775.5827
48369,Texas,PARMER COUNTY,288.1698048
48371,Texas,PECOS COUNTY,14554.5212
48373,Texas,POLK COUNTY,-28729.85079
48375,Texas,POTTER COUNTY,128573.2834
48377,Texas,PRESIDIO COUNTY,24694.56603
48379,Texas,RAINS COUNTY,3140.234397
48381,Texas,RANDALL COUNTY,134845.923
48385,Texas,REAL COUNTY,16052.41583
48387,Texas,RED RIVER COUNTY,2501.773402
48389,Texas,REEVES COUNTY,13945.02384
48391,Texas,REFUGIO COUNTY,4151.247259
48395,Texas,ROBERTSON COUNTY,77047.43925
48397,Texas,ROCKWALL COUNTY,-93350.18733
48399,Texas,RUNNELS COUNTY,31472.2066
48401,Texas,RUSK COUNTY,24493.91874
48403,Texas,SABINE COUNTY,4881.761585
48405,Texas,SAN AUGUSTINE COUNTY,27650.31161
48407,Texas,SAN JACINTO COUNTY,1458.457117
48409,Texas,SAN PATRICIO COUNTY,393112.9413
48411,Texas,SAN SABA COUNTY,24378.05986
48413,Texas,SCHLEICHER COUNTY,1512.211323
48415,Texas,SCURRY COUNTY,21132.27866
48417,Texas,SHACKELFORD COUNTY,8493.536267
48419,Texas,SHELBY COUNTY,2843.861527
48423,Texas,SMITH COUNTY,159569.2644
48425,Texas,SOMERVELL COUNTY,24332.87809
48427,Texas,STARR COUNTY,152483.96
48429,Texas,STEPHENS COUNTY,69535.82921
48431,Texas,STERLING COUNTY,2335.613694
48435,Texas,SUTTON COUNTY,48939.60499
48437,Texas,SWISHER COUNTY,5124.158955
48439,Texas,TARRANT COUNTY,1066817.826
48441,Texas,TAYLOR COUNTY,1949090.042
48443,Texas,TERRELL COUNTY,2397.720379
48445,Texas,TERRY COUNTY,17979.11272
48447,Texas,THROCKMORTON COUNTY,2291.47144
48449,Texas,TITUS COUNTY,33200.73929
48451,Texas,TOM GREEN COUNTY,205827.0768
48453,Texas,TRAVIS COUNTY,63617.26221
48455,Texas,TRINITY COUNTY,5016.988965
48457,Texas,TYLER COUNTY,-1319.531094
48459,Texas,UPSHUR COUNTY,10743.57866
48463,Texas,UVALDE COUNTY,158630.7426
48465,Texas,VAL VERDE COUNTY,206217.0782
48467,Texas,VAN ZANDT COUNTY,35670.83666
48469,Texas,VICTORIA COUNTY,177428.1938
48471,Texas,WALKER COUNTY,-86042.13235
48473,Texas,WALLER COUNTY,-38637.05286
48475,Texas,WARD COUNTY,178.3795508
48477,Texas,WASHINGTON COUNTY,-22573.73191
48479,Texas,WEBB COUNTY,974810.2904
48481,Texas,WHARTON COUNTY,246695.7014
48483,Texas,WHEELER COUNTY,15316.51821
48485,Texas,WICHITA COUNTY,246651.5379
48487,Texas,WILBARGER COUNTY,9417.552321
48489,Texas,WILLACY COUNTY,413228.6707
48491,Texas,WILLIAMSON COUNTY,-403403.3417
48493,Texas,WILSON COUNTY,38678.31491
48497,Texas,WISE COUNTY,74913.7369
48499,Texas,WOOD COUNTY,17967.30924
48501,Texas,YOAKUM COUNTY,32356.77013
48503,Texas,YOUNG COUNTY,63165.40742
48505,Texas,ZAPATA COUNTY,18441.42303
48507,Texas,ZAVALA COUNTY,139822.664
49003,Utah,BOX ELDER COUNTY,-3005.192503
49005,Utah,CACHE COUNTY,5447.154883
49007,Utah,CARBON COUNTY,6019.670798
49009,Utah,DAGGETT COUNTY,81.03948537
49011,Utah,DAVIS COUNTY,129606.6002
49013,Utah,DUCHESNE COUNTY,1828.174679
49015,Utah,EMERY COUNTY,1050.775553
49017,Utah,GARFIELD COUNTY,3235.788791
49019,Utah,GRAND COUNTY,21828.63839
49021,Utah,IRON COUNTY,9284.87889
49023,Utah,JUAB COUNTY,184.3156115
49025,Utah,KANE COUNTY,23515.90255
49027,Utah,MILLARD COUNTY,195.2692848
49029,Utah,MORGAN COUNTY,-46506.23437
